track_id,searched_artist,searched_title,lyrics,majority_genre,minority_genre,artist,song
TRAFJRQ128F92FCE02,Dashboard Confessional,The Secret's In The Telling,"The signal is subtle
We pass just close enough to touch
No questions, no answers
We know by now to say enough
With only simple words
With only subtle turns

The things we feel alone for one another



There is a secret that we keep

I won't sleep if you won't sleep

Because tonight may be the last chance we'll be given

We are compelled to do what we must do

We are compelled to do what we have been forbidden



So I won't sleep if you won't sleep tonight



Our act of defiance

We keep this secret in our blood

No paper or letters

We pass just close enough to touch

We love in secret names

We hide within our veins

The things that keep us bound to one another 



There is a secret that we keep

I won't sleep if you won't sleep

Because tonight may be the last chance we'll be given

We are compelled to do what we must do

We are compelled to do what we have been forbidden



Until the last trace and this hope 

Is frozen deep inside my bones

And this broken fate has claimed me

And my memories for its own

Your name is pounding through my veins

Can't you hear how it is sung?

And I can taste you in my mouth

Before the words escape my lungs

And I'll whisper only once...



There is a secret that we keep

I won't sleep if you won't sleep

Because tonight may be the last chance we'll be given

We are compelled to do what we have to

We are compelled to do what we have been forbidden



'Cause you will be somebody's girl 

And you will keep each other warm

But tonight I am feeling cold",Rock,,Dashboard Confessional,The Secret's In The Telling
TRAFJVH128F42BC25E,DJ Quik,Pitch In OnA Party,"[DJ Quik Talking]
Momma
I know you said that you wanted a record you could listen to
With no cussing and shit
I tried
But I still gotta do this



[Verse 1]

Yo

Jingle jingle

We've go the lingo

With so much heat it's hard for us to pick the first single

It don't matter cuz I'm underground anyway

Rich balling, bitch call and fly any day

You dirty niggas y'all too whack to dance

Y'all need to ease up off that now before y'all splint y'all pants

And leave that up to my niggas, young fly niggas

Getting down you and I niggas dont try niggas

I changed my mind I don't want your bitch

Cuz sorry ass women just don't get rich

You could keep her

I'd rather have a fifi bag because it's cheaper

You can't come up for NL

I gets deeper

And my hold is so cold, it's a sleeper

So pass the reafer

And to you false balling niggas just grab your crotches

But if you paid nigga pat your pockets



[Hook]

And for sure

You've got yours

I've got mine's and we're balling

So call up everybody

Let's pitch in ona party for sure

[x2]



[Verse 2]

Alright

Somebody play the potato

Let's take a ballad

On who gonna invite the hoes that make the party valid

Cuz we don't need a whole crib full of dudes again

And here come the police with them big black boots again

Kicking niggas out

Hand cuffing and stuffing they banging jacky chicken in they mouth

And time to shine pitching a fit

Cuz somebody rolled her bud in a heeny blunt and won't pass the shit

Who keeps turning the lights on?

Why the music keep skipping?

And why these dirty khaki niggas tripping?

I don't know I'm Quik and I'm still delighted

500 dollars worth of white star

About to hide it

Cuz y'all ain't drinking mine up

You better drink that anj and palmason and the rest of that wine up

You party haters need to stop it

I think we really about to pat your pockets



[Hook]

[x2]



[Verse 3]

Hey baby

My girlfriend left me today

So which one of you old ragedy ass bitches wanna come in here and play?

That's what my homie told and try to cop the cancun

Then I caught him in there hunching in my downstairs bathroom

And in the kitchen and up in there on the dancefloor

By the big screen t.v. where your pants go?

Some of you niggas I swear

I try to throw y'all a ragedy ass party

And y'all don't even care

Cigarette burns in my plush

Empty beer bottles in the brush

And my bitch acting like a lush

Boy what else could go wrong?

Somebody kick the extension cord out

[Music stops, DJ Quik talking]

Move!

Y'all gotta be some of the clumsiest muthafuckas

[Music starts up again]

To the sounds, now some

Y'all done fucked up

Get out, get on

Speed up nigga

Get up, take your weed on

Ya nigga, the drunk nigga said it

Your pockets, that's where I'm sending

K go



[Hook]

[x4]",Rap,,DJ Quik,Pitch In OnA Party
TRAFJWH128F4242368,Immolation,Den of Thieves,"Twist what's right to make it wrong
Flip our minds, drag us along
Leach on our morals, lead us to pain
Then rob us of all you can
Bludgeon the masses, with propaganda

Stealing our sons, stealing our lives

Hungry for power, to battle they go

Fire in their eyes, and rage in their souls



Den of thieves

Rule with greed

Steal our faith

Watch us bleed



Keep us in the dark and blind

Steal the thunder and the night

Steal the power and our might

Leave us only scraps to find

Take and take it all like swine

Take our lives then own the world

Leave the weak and burn what's left

Then let them starve among the ashes



Conspire ways, to bring us hate

Spreading lies, like the devil's plague

Make their crusade, our world's fate

Death in their eyes, now blood on their souls



Den of thieves

Rule with greed

Steal our faith

Watch us bleed",Rock,Metal,Immolation,Den Of Thieves
TRAFKGI128F930FA17,Apulanta,006,"Hiljaa valun pitkin minun ikkunaaKaikki muut on menneetKuinka voisin tietää missä taas palaaTaas palaaKaiken kauniin päälle verhot laskeutuuSadan vuoden jälkeen Ruusut ovat hautautuneet alle jäänAlle jäänLaa-laa-laa-laa lakaistaanSe pois se pois se kaikki piiloonSammuttakaa tähdetSammuttakaa aamuSammuttakaa lamput Sammuttakaa aurinkoEi saa, saa, saa, se paistaaLaa-laa-laa-laa lakaistaanSe pois se pois se kaikki piiloon",Rock,,Apulanta,006
TRAFKHA12903CF0E89,Shakedown,At Night,"(I feel... at night)
It seems I can't deny 
Some days just don't feel right 
I think I feel, I feel much better 
At night



Seems I can't deny 

Some days just don't feel right 

I think I feel, I feel much better 

At night



Sometimes I can't deny 

Some days just pass me by 

You know I feel, I feel much better 

At night



(I feel...) 



Seems I can't deny 

Some days just don't feel right 

I think I feel, I feel much better 

At night



Sometimes I can't deny 

Some days just pass me by 

You know I feel, I feel much better 

At night



Yeah",Electronic,Pop,Shakedown,At Night
TRAFKII128F4291B06,Michael Nesmith,Two Different Roads,"You can't try and walk down two different roadsLook to both of them to bring you homeYou must take a wrong way, though it is the long wayAnd sometimes you find yourself aloneI know, for this all happened once beforeSometimes you think, ""I'll wait,""But he who hesitates is lostThis is not just a gameIt's the problem of creation, and only meditationCan make your mind and age the sameI know, for this all happened once beforeYou better move along, don't wait and let the dawnAnd its friendly sunrise catch you at restDo what you must, no man can criticize youAs long as what you're doing is your bestI know, for this all happened once beforeI know, for this all happened once before",Country,,Michael Nesmith,Two Different Roads
TRAFKIT12903CF3DA8,Art Blakey,Once In A While,"Once in a while will you try to give
One little thought to me

Though someone else may be

Nearer your heart?



Once in a while will you dream

Of the moments I shared with you

Moments before we two

Drifted apart?



In love's smoldering ember

One spark may remain

If love still can remember

That spark may burn again



I know that I'll be contented

With yesterday's memory

Knowing you think of me

Once in a while



In love's smoldering ember

One spark may remain

If love still can remember

The spark may burn again



I know that I'll be contented

With yesterday's memory

Knowing you think of me

Once in a while
---
""Once in a While"" as written by Doug Millett, Angelo Petraglia
Lyrics © Warner/Chappell Music, Inc., Universal Music Publishing Group, EMI Music Publishing, Sony/ATV Music Publishing LLC
Lyrics powerd by LyricFind",Jazz,,Art Blakey,Once In A While
TRAFKKD128F149A32E,Lizz Wright,Blue Rose,"Blue as the crying sky 
With no thorn, AND no THISTLE 
Only AN open face 
Staring at the waking world 
Maybe she´s just a morning glory 

Lost in a tangle of vine 

Maybe she´s just a morning glory 

Lost in a tangle of vine 



Her arms stretch wide 

To receive a life 

And her ROOTS go deep into the BLACK EARTH for strength 

And she blooms and 



Maybe she´s just a morning glory 

Lost in a tangle of vine 

Maybe she´s just a morning glory 

Lost in a tangle of vine 



She blooms while the people sleep 

Only the TRAVELERS SEE HER 

To those who RISE with the noon day Sun 

She is a closed mystery 



AND Maybe she´s just a morning glory 

Lost in a tangle of vine 

OH, Maybe she´s just a morning glory 

Lost in a tangle of vine 

Lost in a tangle of vine 

Lost in a tangle of vine",Jazz,,Lizz Wright,Blue Rose
TRAFKMT128F428941B,Sugarland,Take Me As I Am (Album Version),"Radiator says 95
But I ain't felt a drop of heat all night
Here in this motel
There's no telling me nothin'
I come here 5 nights a week
To clean the toilets and change these sheets

My name's Maggie Duran

Baby ain't that somethin'



Chorus

If you want it

Come and get it

If you want it

Come and get it

You'll understand

You take me as I am



I know these corners

I know these streets

The curbside prophets

They're yelling at me

He saved my soul

For a drink and a dollar

They keep staring at my tattoos

We all live with the scars we choose

They may hurt like hell

But they all make us stronger



Chorus



Slow to trust

But I'm quick to love

Push too hard

And I feel too much

I can't say that I'm perfect

But I promise I'm worth it



Now I'm telling each one of you

Tell me boy what you gonna do

My name's Maggie Duran

Baby ain't that somethin'



Chorus to end



(Thanks to Brandon for these lyrics)",Country,,Sugarland,Take Me As I Am
TRAFKRE128F932002B,All Time Low,Umbrella,"[Originally by Rihanna]
You had my heart
and we'll never be world apart
Maybe in magazines
but you'll still be my star

Baby cause in the dark

You can see shiny cars

And that's when you need me there

With you I'll always share

Because...



When the sun shines

We'll shine together

Told you I'll be here forever

Said I'll always be your friend

Took an oath

I'mma stick it out 'till the end

Now that it's raining more than ever

Told you we'll still have each other

You can stand under my umbrella

You can stand under my umbrella

(Ella ella eh eh eh)

Under my umbrella

(ella ella eh eh eh)

Under my umbrella

(ella ella eh eh eh)

Under my umbrella

(ella ella eh eh eh eh eh eh)



These fancy things,

will never come in between

You are my entity

Here for infinity

When the war has took its part

When the world has dealt it's cards

If the hand is hard



Together we'll mend your heart

Because...



When the sun shines

We'll shine together

Told you I'll be here forever

Said I'll always be your friend

Took an oath

I'mma stick it out 'till the end



Now that it's raining more than ever

Told you we'll still have each other

You can stand under my umbrella

You can stand under my umbrella

(Ella ella eh eh eh)

Under my umbrella

(ella ella eh eh eh)

Under my umbrella

(ella ella eh eh eh)

Under my umbrella

(ella ella eh eh eh eh eh eh)



You can run into my arms

It's okay don't be alarmed

(Come into me)

(There's no distance in between our love)

Gonna let the rain pour

I'll be all you need and more

Because...



When the sun shines

We'll shine together

Told you I'll be here forever

Said I'll always be your friend

Took an oath

I'mma stick it out 'till the end

Now that it's raining more than ever

Told you we'll still have each other

You can stand under my umbrella

You can stand under my umbrella

(Ella ella eh eh eh)

Under my umbrella

(ella ella eh eh eh)

Under my umbrella

(ella ella eh eh eh)

Under my umbrella

(ella ella eh eh eh eh eh eh)



It's raining (raining)

O baby it's raining

baby come into me

Come into me

It's raining (raining)

O baby it's raining

O baby come into me

Come into me",Rock,,All Time Low,Umbrella
TRAFKRU12903CC7C42,Jamie Lidell,The Ring,"Always thought she'd stick around
always thought she'd stay
Now he's searching for the ring
the one she had to throw away
beach comber casts a shadow
long as his beard

never thought to cut it 

since his lover disappeared 

she left him in this crazy state he's in 

scouring the shoreline oh looking for the ring



oh the ring that was wrapped around her finger

she was just a dream and he was just a dreamer



there's a rhythm to his madness

a rhythm that he's in

retracing all the steps he walked

where once he was a king

his heart jolts awake 

to the beeps of his machine 

starts racing faster faster

till it's a steady stream

he riffles through every grain of sand

one for everything that slipped through his hands

and his friends have all gone

gone with the tide

and he's standing on the shoreline

stranded in time



oh the ring that was wrapped around her finger

she was just a dream and he was just a dreamer



beach combing for his lost gold

something to have and to hold

oh small fortunes they sat and stay

too long to wash away

sweat dripping from his head

like a bridal shower

and dampening the gleaming sand

but mixed with tears so sour



'cause he is just a dreamer 

she was just a dream

he is just a dreamer

she was just a dream



he is just a dreamer she is just a dream 

she is just a dream he is just a dreamer



she was just a dream 



he is just a dreamer",RnB,,Jamie Lidell,The Ring
TRAFLDI128F428A6BF,Jordan Rudess,Tear Before the Rain,"There in the afterglow
My solo world in view
A glimpse beyond the world I know
An open door that I walk through?
And falling from the sky,

a tear before the rain.

But it will pass me by -

holding back again...



A man possessed wings to fly

beyond this space and time

The rhythm of this heart of mine

Is beating like a battle cry



And if I let it go

Will strength provide relief

from fearful winds that blow -

only disbelief



Tears falling

I'm calling

out into the air

My sun is rising where I stand - (I know)



One day I wake up

and suddenly I'm found

High flying man has been unbound (and so)



the hourglass is winding down

as all becomes so clear



now tears that fall are all around

and rainbows in the sky appear



Tears falling

I'm calling

out into the air

My sun is rising where I stand - (I know)



One day I wake up

and suddenly I'm found

High flying man has been unbound (and so)



And here I am once more

I'm standing in the light

much stronger than before



A tear before the rain one tear before the rain",Rock,,Jordan Rudess,Tear Before the Rain
TRAFLFI128F1473499,Queensrÿche,My Empty Room (Remastered 2003),"Empty room today
And here I sit
Chalk outline upon the wall
I remember tracing it
A thousand times, the night she died.
Why? (Why?)

There's no sleep today, I can't pretend

When all my dreams are crimes

I can't stand facing them

Now who will come

To wash away my sins

Clean my room, fix my meals

Be my friend?",Metal,,Queensryche,My Empty Room
TRAFLFX128F428A634,Guttermouth,Lucky The Donkey,"My mother fucked a donkey
down in Mexico
she had treinta margaritas
treinta years ago
her purse had just been stolen
she rad to make some cash

for fifty thousand pesos

the donkey fucked her ass



I'm so ashamed it makes me sick

my mothers box was his salt lick

human-donkey fornication

her taco is the destination



It soon became apparent

it wasn't for the dough

a genuine fiesta -

at the donkey show

the crowd would shout ""ole!""

as she nibbled on his sack

they never had a patron

demand their money back



A real freak show in the pit

the donkey's fucking my moms tits

acting like a true ranchero

dancing around a big sombrero



The donkey's name was Lucky

oh, boy, he loved to fuck

he'd get so damn excited

he'd kick and make you duck

if you want to be star

it's easy to be famous

just pull down your pants

let lucky fuck your anus



I'm so ashamed it makes me sick

my mothers box was his salt lick

acting like a true ranchero

dancing around a big sombrero



Lucky, the luckiest donkey

Lucky, the luckiest donkey

Lucky, the luckiest donkey

Lucky, the luckiest donkey",Punk,Rock,Guttermouth,Lucky The Donkey
TRAFLKE128F9345209,Air Supply,Every Woman In The World (Digitally Remastered 1999),"(Dominic Bugatti, Frank Musker)
Over night scenes, dinner and wine
Saturday girls
I was never in love, never had the time
In my hustle and hurry world

Laughing myself to sleep, waking up lonely

I needed someone to hold me, oh



It's such a crazy old town, it can bring you down

Till you run out of dreams

So you party all night to the music and lights

But you don't know what happiness means

I was dancin' in the dark with strangers

No love around me, when suddenly you found me, oh



[Chorus:]

Girl you're ev'ry woman in the world to me

You're my fantasy, you're my reality

Girl you're ev'ry woman in the world to me

You're ev'rything I need

You're ev'rything to me, oh girl



Ev'rything good, ev'rything fine

That's what you are

So put your hand in mine and together

We'll climb as high as the highest star

I'm living a lifetime in ev'ry minute that we're together

And I'm stayin' right here forever oh



[Chorus]",Rock,,Air Supply,Every Woman In The World
TRAFLVS12903D035DF,System F,Cry (Original Radio Version),"Never ever, felt this way about... 
The things you do to me 
Never ever knew, couldn't do without 
You and me 
But I didn't read between your lines 

And I didn't know there was no one like you to find 



Why didn't I see 

This before 



Why didn't I come 

Back for more 



Now I do feel 

The pain inside 



Now I have seen 

All I can do is hide and.. 



Cry... 

All I can do is 

Cry 



Cry... 

All I can do is 

Cry 

Like this 



Cry... 

All I can do is 

Cry 

Like this 



Maybe one day I will realize 

That you're gone 



Maybe now I can't see the world apply 

Has become 



The beginning of a 

Lonely night 



The beginning of a love 

'Cause these words linger in my mind 



Why didn't I see 

This before 



Why didnt I come 

Back for more 



Now, I do feel 

The pain inside 



Now, I have seen 

All I can do is hide and.. 



Cry... 

All I can do is 

Cry 

Like this 



Vocals by Saskia Lie Atjam",Electronic,,System F,Cry
TRAFLYI12903CC8A8E,Jocelyn Brown,Somebody Else's Guy,I can't get off my high horseAnd I can't let you goYou are the one whoYou are the one who makes me feel so real yeah yeah yeahOh what I'm I supposed toOh what I'm I supposed to do babyWhen I'm so hooked-up on youThen I realiseOh I realiseThat you are somebody else's guyOh yeahWhy you wanna do this to me boyCan you remember the times we spent togetherSharing the days in the sunThen I found out you were somebody else's loverAfter all the plans were made now they're shatteredStill I can't get off my high-horseI can't let you goYou are the oneWho makes me feel so realOh What I'm I supposed to doWhen I hooked so on youThen I realise that you're somebody else's guyThat day in September I'm sure you can rememberThat's when all the stuff hit the fanYou told me a lie and you didn't have an alibiBut baby yet I still careYou know I loved you so babyThat I can't let you go no noYou are the one who makes me feel so realOh what am I supposed to do when I'm hooked so on youAnd realise you're somebody else's guyYou know I loved you so babyThat I can't let you go no noYou are the one who makes me feel so realOh what am I supposed to do when I'm hooked so on youAnd then realise you're somebody else's guy(repeat above 3 times)You know I loved you so babyThat I can't let you go no noYou are the one who makes me feel so realOh what am I supposed to do when I'm hooked so on youAnd realise you're somebody else's guy(repeat to fade),Electronic,RnB,Jocelyn Brown,Somebody Elses Guy
TRAFMBS128F423B54E,Lalah Hathaway,On Your Own (Album Version),"If you were meant to be together
Then you would know that it's right
After all this time, you'd be by his side
And if it were meant to be forever
You'd still be living in that dream
So it seems



So for all the times you cried

And the many times he lied

I'll tell you 'cause I know

You can make it on your own



So your heart belongs to you now

And you know that it's right

Free from that make believe love story

In your mind (in your mind, in your mind)

Feel so much better, leaving yesterday behind

But always remember, hold on to life



So for all of your regrets

That your poor heart won't let you forget

I can tell you 'cause I know

You can make it on your own



You'll be wiser in the morning

So much stronger when the sun rises

So don't find your fear alarming

Your pain will disappear like nightfall

Will then rain comes, the pain goes

Wash it away

The remains of a battered soul

Trouble won't' last always

Believe me there'll be brighter days



So for all the time you cried (every single tears)

Every single time you tried

I know cause I know cause I know

You can make it on your own",RnB,,Lalah Hathaway,On Your Own
TRAFMCC128F92FA86F,Wheat,Can't Wash It Off (Album Version),"I was talking with some friends
When the heavens fell around me
So I had to stop and catch a drink
This falling down by law
In rivers all around me

Plus your name came up I think I thought



Do you really want me

Do you really want me

Because I really really want you



It began to rain

You let your guard down slightly

Must have let things drop too far



And I was falling all around

You held my hand so tightly

But you had to stop



I hold my heart when you hold my hand

And I get high and I understand

And I get high every chance I can

And I get high when I see you",Rock,,Wheat,Can't Wash It Off
TRAFMGN128F93226E0,Espers,Meadow,"The sun inside your eyes sends me impossibly
Through seasons spilling fluid time like arteries of gold
Beside this tree of oak and moss most innocently
The sedentary song describes our willingness to lie
Between your red and golden skin most innocently

Together like two meadows one, too soon our course is run

In softness as in stone we find regretably

The solitary song describes our willingness to die",Folk,,Espers,Meadow
TRAFMHL128F92FA101,Bing Crosby,The Christmas Song (Remastered),"Chestnuts roasting on an open fire
Jack Frost nipping at your nose
Yule-tide carols being sung by a choir
And folks dressed up like Eskimos

Everybody knows a turkey and some mistletoe

Help to make the season bright

Tiny tots with their eyes all aglow

Will find it hard to sleep tonight



They know that Santa's on his way

He's loaded lots of toys and goodies on his sleigh

And every mother's child is gonna spy

To see if reindeer really know how to fly



And so I'm offering this simple phrase

To kids from one to ninety-two

Although it's been said many times, many ways

Merry Christmas to you



And so I'm offering this simple phrase

To kids from one to ninety-two

Although it's been said many times, many ways

Merry Christmas to you",Rock,Country,Crosby & Nash,Michael (Hedges Here)
TRAFMIA128F92E2B2B,Alice Cooper,This House Is Haunted,"I was sitting in my room, dark and gray and cryingSomeone in my life I fear was at the point of dyingA cold wind blew right up my spineIt was the break of dawnA little voice way deep inside Told me she was goneThis house is hauntedThat`s how I want it to beThis house is hauntedYou can always stay here with meNo more singing, no more laughingNo more sunny daysShe left and took the colours with herBuried in her graveThis is where we climbed the towerThis is where she fellThen when her young heart stopped beatingI went to hellThis house is hauntedThis house is hauntedYou float through the living room, I watch my TVI feel you sit down on the couch Right here next to meThen I feel you lips touch mine Just like we used to doI`m so happy all alone being here with you",Rock,,Alice Cooper,This House Is Haunted
TRAFMME128F932B4D5,Aiden,Killing Machine,"""Fuck me? Fuck you, fuck you and this whole city and everyone in it.""
Carved your name into my skin, in candlelight.
Sew it up with hate.
Carve, a message in my arm, in candlelight.
Sew it up with hate.

Found my misery, with a match and gasoline.

Burned alive, I`m a killing machine.

A whole life I`m silent.

Found my destiny, with a match and gasoline.

Liar`s burn and scream, a whole life indebted to you.



The science of pain, insane I feel love.

Sick not to hurt, I want to watch the world burn.



Found my misery, with a match and gasoline.

Burned alive, I`m a killing machine.

A whole life I`m silent.

Found my destiny, with a match and gasoline.

Cobain can you hear me scream, a whole life indebted to you.



The science of pain, insane I feel love.

Sick not to hurt, I want to watch the world burn. [2x]



Carved your name into my skin, in candlelight.

Sew it up with hate.



The science of pain, insane I feel love.

Sick not to hurt, I want to watch the world burn. [2x]



Down! Down!",Rock,,Aiden,Killing Machine
TRAFMNM128F4251008,Cal Tjader,Invitation,"You and your smile hold a strange invitation
Somehow it seems
We've shed our dream but we're
Time after time in a room full of strangers
Out of the blue, suddenly you were there


Wherever I go you're the glow of temptation,

Glancing my way in the grey of the dawn

And always your smile holds that strange invitation

Then you are gone

Where oh where have you gone



How long must I live in a world of illusion

Be where you are so near yet so far, apart

Hoping you'll say with a sweet invitation

Where have you been, darling come in

Into my heart",Jazz,,Cal Tjader,Manuel's Mambo
TRAFMRW128F4268195,Amorphis,Two Moons,"Spring came in one day
The clouds in front of the moon
Tore themselves to shreds 
So that two moons passed in one night
Winter went and spring came 

And the clouds tore off their clothes

Washed them in the rivers of rain

And naked in the dark they stayed 

Waited for their cloaks to dry



They darkened the face of the moon

They would have tried to kill it

If they could have reached that far 

As it spied on the clouds



They've taken off in the rivers of heaven

They've taken off",Metal,,Amorphis,Two Moons
TRAFMVN128F147CBCE,Metallica,Fade To Black (Remastered),"Life, it seems, will fade away
Drifting further every day 
Getting lost within myself 
Nothing matters, no one else 
I have lost the will to live 

Simply nothing more to give 

There is nothing more for me 

Need the end to set me free 



Things not what they used to be 

Missing one inside of me 

Deathly lost, this can't be real 

Cannot stand this hell I feel



Emptiness is filling me 

To the point of agony 

Growing darkness taking dawn 

I was me, but now he's gone 



No one but me can save myself, but it's too late 

Now I can't think, think why I should even try 



Yesterday seems as though it never existed 

Death greets me warm, now I will just say goodbye",Metal,,Metallica,Fade To Black
TRAFMWU128EF342BED,Elton John,I've Seen The Saucers,"Tune in, wouldn't it be something
Rumours spreading into panic
I've seen movements in the clearing
Someone sent you something satanic
I have to leave you, radar's calling

Outside somebody landed

Crazy wavelengths leave you helpless

Oh don't forget me I'm so stranded



I wouldn't fool you but I've seen the saucers

So many times I'm almost in tune

Watching them flying in formation

Thinking how I could be so immune



I've seen them I've been there with them

I can tell you all you want to know

Something touched me and I was only sleeping

Wouldn't you, wouldn't you like to go



Stars climbing into their planets

Systems won, controlled from birth

Empty living on this highway

Can you see me mother earth



It's so endless whirling onwards

Wonder what's cooking at home tonight

Maybe if I promise not to say a word

They can get me back before the morning light",Rock,,Elton John,I've Seen The Saucers
TRAFNBF12903D0510B,John Denver,Like a Sad Song,"Usually in the morning 
I'm filled with sweet belonging 
And everything is beautiful to see 
Even when it's raining 
The sound of heaven singing 

Is simply joyful music to me 



But sometimes I feel like a sad song 

Like I'm all alone without you 



So many different places 

A million smiling faces 

Life is so incredible to me 

Especially to be near you 

And how it is to touch you 

Paradise was made for you and me 

Sometimes I feel like a sad song 

Like I'm all alone without you 



I know that life goes on just perfectly 

And everything is just the way that it should be 

Still there are times when my heart feels like 

breaking 

And anywhere is where I'd rather be 

Oh, and in the nighttime 

I know that it's the right time 

To hold you close and say I love you so 

To have someone to share with 

And someone I can care with 

That is why I wanted you to know 



Sometimes I feel like a sad song 

Like I'm all alone without you....without you",Folk,Country,John Denver,Like A Sad Song
TRAFNDS128F930C297,Destruction,Devil's Soldiers,"Eternal Darkness a ripper approaches
he returns from his mission
he has only one target
death and destruction
[CHORUS:]

You never see him

you never hear him

you don't know his name

you don't know where he comes from

if you encount him, run for your life !



Death line his way

sword and axe are his weapons

his fame hurries on ahead

he leaves anxiety and terror



His master expects him

he doesn't tolerate failures

his power is vast

he's a lot of names

call him reverential

the evil one",Rock,Metal,DESTRUCTION,Devil's Soldiers
TRAFNIM128F934AC71,Sacred Reich,I Don't Care,"l see you watchng me
Very carefully
Is it you belife
Sibling rivalry
Getting in too deep
Quicksand at you feet

Can you stand the heat

Or cave in to defeat



l've seen it all before

Acycle evermore

The walls come crashing in

But l don't care

l don't care



Take it for what it is

Pain is one man''s bliss

A life of opposites

A matter of perception

Life is suffering

Think of the joy it brings

The sound is deafening

It's making my ears ring



Tell me to turn it down

I'll make it twice as loud

You say I have to stop

But l don't care

l don't care



You listen for the sound

Your ears to the ground

Your time will come 'round

Don't let it get you down

All things under the sun

Will return to one

And when our days are done

No where to turn and run



You say me ways ain't right

That l don't see the light

l see them every night

But l don't care

l don't care",Metal,,Sacred Reich,I Don't Care
TRAFNJG128F425A375,Will Young,Dance The Night Away,"People get the wrong impression
I wonder if they change their minds
It's an understated sign
Tell me how you see me again 
Now we're swinging to the time
It's a meeting of the minds

It's all unbelievable

Look to play it how we say it

If you're meaning to delay it

Hang on

Cos we're moving all around



It's up when the party's over

And we want to free our minds

Now I'm telling you there's no hurry

Cos we're choosing to groove

It's so cool to dance the night way



I choose to live a good life

Have a good time and enjoy the ride

Turn it up, break it down, move on

High times took a good turn

Spinning it around cos you gotta learn

To rectify, justify this song



Now we're swinging to the time

It's a meeting of the minds

It's all unbelievable

Look to play it how we say it

If you're meaning to delay it

Hang on

Cos we're moving all around



It's up when the party's over

And we want to free our minds

Now I'm telling you there's no hurry

Cos we're choosing to groove

It's so cool to dance the night way

It's up when the party's over

And we want to free our minds

Now I'm telling you there's no hurry

Cos we're choosing to groove

It's so cool to dance the night way

It's up when the party's over

And we want to free our minds

Now I'm telling you there's no hurry

Cos we're choosing to groove

It's so cool to dance the night way",Pop,,Will Young,Dance The Night Away
TRAFNKN128F429CF99,Red Rider,Lunatic Fringe,"Lunatic Fringe
I know you're out there
You're in hiding
And you hold your meetings
We can hear you coming
We know what you're after

We're wise to you this time

We won't let you kill the laughter



Lunatic Fringe

In the twilight's last gleaming

This is open season

But you won't get too far

We know you've got to blame someone

For your own confusion

But we're on guard this time

Against your final solution



We can hear you coming

(We can hear you coming)

No you're not going to win this time

We can hear the footsteps

(We can hear the footsteps)

Way out along the walkway

Lunatic Fringe

We know you're out there

But in these new dark ages

There will still be light



An eye for an eye

Well, before you go under

Can you feel the resistance

Can you feel the...thunder",Rock,,Red Rider,Lunatic Fringe
TRAFNQO12903CBB254,Jamiroquai,Cosmic Girl (Remastered),"I must've died and gone to heaven 
Cos it was a quarter past eleven 
On a Saturday in 1999 
Right across from where I'm standing 
On the dance floor she was landing 
It was clear that she was from another time 

Like some baby Barbarella 

With the stars as her umbrella 

She asked me if I'd like to magnetise 

Do I have to go star-trekking 

Cos it's you I should be checking 

So she lazer beamed me with her cosmic eyes 



She's just a cosmic girl 

From another galaxy 

My heart's at zero gravity 

She's from a cosmic world 

Putting me in ecstasy 

Transmitting on my frequency 

She's cosmic 



I'm scanning all my radars 

We'll she said she's from a quasar 

Forty thousand million light years away 

It's a distant solar system 

I tried to phone but they don't list 'em 

So I asked her for a number all the same 

She said, step in my transporter 

So I can teleport ya 

All around my heavenly body 

This could be a close encounter 

I should take care not to flounder 

Sends me into hyperspace, when I see her pretty face 



She's just a cosmic girl 

From another galaxy 

My heart's at zero gravity 

She's from a cosmic world 

Putting me in ecstasy 

Transmitting on my frequency 

She's cosmic 

Sends me into hyperspace when I see her pretty face 

Sends me into hyperspace when I see her pretty face... 



She's just a cosmic girl 

From another galaxy 

Transmitting on my frequency yeah cosmic, oh 

Can't you be my cosmic woman? 

I need you, I want you to be my cosmic girl 

For the rest of time",RnB,,Jamiroquai,Cosmic Girl
TRAFNQP128F92FAA26,Chayanne,Candela (Album Version),"Una de noche de luna, a la orilla del mar
Es el ligar perfecto para conversar
Para decirte lo que estas provocado
Quiero robarte un beso y contarte mi amor
Es tan corta la vida y tan largo el dolor

Que el deseo de tenerte me esta quemando



Y es que estoy 100% enamorado

Esclavo que tu piel

Y el roce de tus labios

Que nunca me han besado



Echale lena al fuego, Candela

Que quiero ser la llama en tu hoguera

Echale la lena al fuego, Candela

Y dame el cieco de tus caderas

Echale lena al fuego,Candela

Dejame recorrete entera Echale lena al fuego,Candela

Y despues has de mi lo que quieras



No dejes que el temor haga blanco en tu piel

Dejame regalarte un nuevo amanecer

Y ve nacer el sol en cada latido



Aferrate a mi pecho, abrazame con fuerza

Sienteme despacio yo abreme las puertas

Que una vez cerro herido



Porque vot a borrate con mis manos el ater

Y a amarte tanto y tanto

Como jamas te amaron",Latin,,Chayanne,Candela
