genre,lyrics,avg_stanza_len,avg_line_len
Rock,"When nobody knows she puts on secret clothes
And lies in the meadow with her hands tied behind her back
I won't refuse if you know how to use it
Just stop playing that ugly drug music
[Chorus:]
Thirteen steps lead down
Thirteen steps lead down
There's commoners and kings
And everyone's a prisoner of
Paper and glue
And a decent pair of scissors
So tonight I'm drinking to your health
Because I just can't stand myself

Thirteen steps lead down [4x]

She stands and fails
On fashion fingernails
Her lovers have her walking 'round
On instruments of torture
And one of them is poisonous
The other is a thief they say
So what one could give to her
The other cannot take away

When nobody knows she puts on secret clothes
And lies in her splendour for a picture opportunity
Cover up that bruise, put on patent leather shoes
Just stop playing that bad mood music

[Chorus]

Thirteen steps lead down [4x]",4.666666666666667,5.821428571428571
Rap,"""We'll have more news after this commercial word""
(As so it goes..)
""At least I think I was here asleep...
Is it possible, conceiveable that I sleepwalked out of my apartment
And went berzerk?""

[Aesop Rock]
In slipped rhythm
Fed a cycle bound by dilemma-debting vendetta
Escaped briefly back to my apartment
Parked in front the fan
And reminesce about the day I ran a mile with your heart in my hand
'Tesants get the New York home game
With real life shoot-em-up action
Thug, vagrant, yuppie, and art
Free game piece all included
I told this cat the earth was flat
He walked till his beard grew long enough to strangle himself for being stupid
Brick-a-back novelty
Spliced with that sixth pack odyssey
Godspeed Tequilla worm future, be concerned
My feelings spread across the land reporting avalanche sightings
While my introverted side is flying cadavers on kite strings
I'ma never give, I'm juiced off ejection
I'm stubborn as a thousand born agains avoiding questions
From the alpha to the sand
I bake the date up for my pledge
To 'bay the traitor in the twice-forgotten favors that he bled
Not a creature stirred, it reaks of subway metal
Feather lecture journalist chin on fish shenanigans
Recording mayhem with voices
Benefit to break room
Mummified manequins with future cleanse adamant
And skeleton in cabinet
This a Malcom circus, got a ring of fire
Just big enough to shove my purpose in a circle
I'm known to dip dusk in a broken city curfew
Release the hounds and see which one can tractor trail and serve you SUCKA!
I lay the Lord down upon its belly
With my foot dug in between the third and fourth disk
Yelling 'Break yo'self!'
I'm the actualized data commission past penny tip jar donation
Been arranged, made by the farfetch from stability 
Took a heart pledge early on
Bled onto the drum doser
Plow in the metronome, home 
Lone caddy corner to cock-eyed sound booster
Sensation'll leave siesomgraph stabbin away on stone tablets
To sketch up out your future
I drifted out the main spelunking unit with watered down sand
But have canceled developed, courtesy America
Land of the free base
Home of the triplicate grill character
My sorta sideways tilt called pinball blinker
It citizens wander through ex-warrants steady bleed
With dilapadated winter jacket
I rock a crooked lid piece
A sweat a bit to make my Wookie ends meet
Pascifist willing to step into a friend's beef if needed
Wing clipper, I hierarch compassionate
Where they whine on some 'Daddy's gonna kill Ralphy' shit
Sucked the proverbial silver spoon to the parents quit apparently
Parasol spinnin casually like 'I'm an artist, please don't laugh at me'
Ok, time to buckle the fuck down 
Side of the wobbly system back to original form, pumpkin
You can catch the memoir in several dimensions
The joy of life logic, don't employ the spite process
Hence, your plight botches

""I don't know what got into me
I didn't even cause all that destruction
I'm sorry...so sorry""

[Chorus] [4x]
This be the big 
F-L-A-S-H-F-L-O-O-D, Flashflood

""Possible"" ""Conceivable""
""Possible"" ""Conceivable""
""Possible"" ""Conceivable""
""Possible"" ""Conceivable""
""Possible"" ""Conceivable""
""Possible"" ""Conceivable""

""That I sleepwalked out of my apartment and went berzerk?""",13.333333333333334,6.7375
Pop,walking under the lion´s gatebitter tears for a city´s fateraise your voice in an ancient songsay goodbye to Babylonhanging gardens with falling leavestemples robbed by the Persian thievesonce this empire was standing strongsay goodbye to Babylonnever say nevernever foreveralways and everalways foreverkingdoms dancing in Nebu´s dreamask the prophets what kingdoms meancount the battles our lord has wonsay goodbye to Babylonnever say nevernever foreveralways and everalways foreverXerxes tore every wall apartleft our home whit a broken heartblood in Euphrat but life goes onsay goodbye to BabyloniLfe was good in the site of lifeall that´s left is eternal strifebaby´s riding a neutron bombsay goodbye to Babylonnever say nevernever foreveralways and everalways forever,1.0,110.0
RnB,"Verse 1 
The scent of flowers in the air
Your perfume is subtle and everywhere
Breath so sweet and warm against my skin
I breathe in deep and take you in...

Your beauty takes my breath away
And in your embrace is where I want to stay
I've got to do all that I can to get close to you
Whoa...yeah

Chorus

Gaia...I adore you
Gaia... I implore you
Give us one more chance...

Verse 2

In you I move, in you I live
Like a baby in a mother's womb
The gift of life is what you give 
I'm so deeply filled with gratitude
My faith in life has been renewed

Your beauty takes my breath away
And in your embrace is where I want to stay 
I've got to do all that I can to get close to you
Whoa...yeah

Chorus

Gaia ...I adore you
Gaia...I implore you
Give us one more chance
Gaia... I adore you...Gaia
I assure you I'll do all that I can to do right by you


The earth is our home. Tread softly upon her with respect and gratitude",3.1,6.0
Punk,"My mother fucked a donkey
down in Mexico
she had treinta margaritas
treinta years ago
her purse had just been stolen
she rad to make some cash
for fifty thousand pesos
the donkey fucked her ass

I'm so ashamed it makes me sick
my mothers box was his salt lick
human-donkey fornication
her taco is the destination

It soon became apparent
it wasn't for the dough
a genuine fiesta -
at the donkey show
the crowd would shout ""ole!""
as she nibbled on his sack
they never had a patron
demand their money back

A real freak show in the pit
the donkey's fucking my moms tits
acting like a true ranchero
dancing around a big sombrero

The donkey's name was Lucky
oh, boy, he loved to fuck
he'd get so damn excited
he'd kick and make you duck
if you want to be star
it's easy to be famous
just pull down your pants
let lucky fuck your anus

I'm so ashamed it makes me sick
my mothers box was his salt lick
acting like a true ranchero
dancing around a big sombrero

Lucky, the luckiest donkey
Lucky, the luckiest donkey
Lucky, the luckiest donkey
Lucky, the luckiest donkey",5.714285714285714,5.0
Rap,"Whoo (Whoo)
Tie me up, don't tie me down
Cut me up, don't let me down
Find, find a way
Find a way to get out, wit out, hit out
You dig in, dig out, you get out
Ghettomusick, ghettomusick
Find a way to get in, to fit in the ghetto
You get out, wit out a dime
Ghettomusick, ghettomusick
Climbing out this hole (climbin' out this hole)
With a frown on my face
In the place to be, (in the place to be) and not to be at the same time
G-h-e-t-t-o-m-u-s-i-c-k stay down
O-u-t-k-a-s-t (oooh yeah) just know that we won't play round
If feet don't stank like they stank then they can't swallow dat down
Your battleship is sunk, I wish grandma could see us
Find a way to get out, wit out, hit out
You dig in, dig out, you get out
Ghettomusick, ghettomusick
Find a way to get in, the fit in the ghetto
You get out, wit out a dime
Ghettomusick, ghettomusick
I just want you to know, how I feel
Feeling good, feeling great
Feeling great, feeling good, how are you?
I just want you to know, how I feel
Feeling good feeling great
Feeling great, feeling good, how are you?

Hot tub add to the bony of tony
As my grandmama ettamay here and she show me
How to be the smooth operator, dominator in the state of Georgia
Hip hops there to destroy ya
Leave a mother fucker open like a foyer
He from the dirt now here come the paranoia
Although you couldn't have jacked the disrespect
The technique, sweat meet, wipe off the sweat
Fight off the shit and flush the waste down
The pipes of my life flow deep into the ground
Why my purpose on the surface of this earth is
Plan it, standards, trust and the purpose
Campaign in vein for the same lame fame, people obtain, you ought to be detained
By the hip hop sheriff, locked up
no possibility of getting out cause the shit you make is killing me and my ears, and my peers
I hear the end is near, no fear
we disappear, then reappear again in a fresh new light
I hope its peaceful and cloudy cause if its not we gotta fight like, fight like

G-h-e-t-t-o-m-u-s-i-c-k stay down
O-u-t-k-a-s-t just know that we won't play round
If feet don't stank like they stank then they can't swallow dat down
Your battleship is sunk, I wish grandma could see us
Find a way to get out, wit out, hit out
You dig in, dig out, you get out
Ghettomusick, ghettomusick
Find a way to get in, the fit in the ghetto
You get out, wit out a dime
Ghettomusick, ghettomusick
I just want you to know, how I feel
Feeling good, feeling great
Feeling great, feeling good, how are you?
I just want you to know, how I feel
Feeling good feeling great
Feeling great, feeling good, how are you?

[BREAK]",16.0,7.828125
Rap,"Momma never said it would be like this
I never knew such bliss existed
Or maybe it's just so indescribable
Love was liable to get her twisted
She never told me but if she tried I was a little too young it floated right by me
I never dreamed love so fulfilling it's simply killing and over spilling on me
It goes on and on ... 

This ain't no ordinary love
Gonna tell everyone up under the sun

I refuse to believe we're a dying breed
Children of peace hope and harmony
Ordinary folks extraordinary love
Something from above
Something we fall short of
You can't see with an untrained eye 
But if you take a little time you are sure to find it
We complicate something so basic 
But once you taste it you gonna chase it like me
It goes on and on ...

A - yo here we go, open up the gates and let it flow ... 
Love's gonna take us higher

This ain't no ordinary love
It's extraordinary love",4.6,7.565217391304348
Punk,"When I look 'round, I only see outta one eyeas the smoke surrounds my head, the saunaI hear the voices, but I can't make out hteir wordssaying things, saying things thatI got something stickin' in my eyegot something stickin' in my eyegot something stickin' in my eyeI feel unusual from thinkingabout the underground decay, God help meKill beneath the camera, watch the world begins to cryit's not from pitty, it comes fromwhat's been stickin' in my eyegot something stickin' in my eye",1.0,82.0
Country,"Misty sunrise in my hometown
Rows of cotton 'bout knee high
Mrs. Baker down the dirt road
Still got clothes out on the line
Erwin Nichols there with Judge Lee
Playin checkers at the gin
When I dream about the southland,
This is where it all begins

From Carolina down to Georgia
Smell the jasmine and magnolia
Sleepy sweet home Alabama
Roll tide roll
Muddy water, Misssissippi,
Blessed Graceland whispers to me,
Carry on, carry on,
Sweet southern comfort
Carry on

Catchin catfish on the river
Chasin fireflies by the creek
Kissin Gary William's sister,
On the porch Homecomin' week,
With rusty cars and weeping willows,
Keepin' watch out in the yard
Just a snapshot of downhome Dixie
Could be anywhere you are,

In Carolina or in Georgia
Open arms are waitin for ya,
Louisianna yellow rose of San Antone
Arkansas, Mississippi,
Old man river whispers to me,
Carry on, carry on,
Sweet southern comfort
Carry on

As I sit here I'm surrounded
By these priceless memories
I don't have to think about it
There's no place I'd rather be

In Carolina or in Georgia,
Smell the jasmine and magnolia
Sleepy sweet home Alabama
Roll tide roll
Muddy water, Misssissippi,
Blessed Graceland whispers to me,
Carry on, carry on,
Sweet southern comfort,
Carry on, Carry on,
Sweet southern comfort
Carry on",8.0,4.604166666666667
Punk,"I wonder what Mon and Dad would say
I wouldn't want to bring them shame
I know one day I'll have to tell them
Oh yes I'll tell them about 'it'
My lovely little Frankenstein
A love like ours is hard to find
My lovely little Frankenstein
A love like ours is blind
It lives up on the darkened hill
Big city life would bring it death
A close personal friend of mine
My lovely little Frankenstein
It listens as I quietly talk
While hand in hand on our nightly walk
I get lost in it's eyes as it stares into mine
My lovely little Frankenstein",16.0,6.625
Jazz,"Life is such a great adventure
Learn to live it as you go
No one in the world can censure 
What we do here below

Don't save your kisses, just pass them around

You'll find my reason is logic'lly sound

Who's going to know that you passed them around

A hundred years from today!

Why crave a penthouse that's fit for a queen

You're nearer Heaven on Mother Earth's green

If you had millions what would they all mean

A hundred years from today

So laugh and sing, make love the thing

Be happy while you may

There's always one, beneath the sun

Who's bound to make you feel that way

The moon is shining, and that's a good sign

Cling to me closer and say you'll be mine

Remember, darling, we won't see it shine

A hundred years from today

A hundred years from today



Don't save your kisses, just pass them around

You'll find my reason is logic'lly sound

Who's going to know that you passed them around

A hundred years from today!

Why crave a penthouse that's fit for a queen

You're nearer heaven on Mother Earth's green

If you had millions what would they all mean

A hundred years from today

So laugh and sing, make love the thing

Be happy while you may

There's always one, beneath the sun

Who's bound to make you feel that way

The moon is shining, and that's a good sign

Cling to me closer and say you'll be mine

Remember, darling, we won't see it shine

A hundred years from today",1.0857142857142856,6.894736842105263
RnB,"Verse 1 
The scent of flowers in the air
Your perfume is subtle and everywhere
Breath so sweet and warm against my skin
I breathe in deep and take you in...

Your beauty takes my breath away
And in your embrace is where I want to stay
I've got to do all that I can to get close to you
Whoa...yeah

Chorus

Gaia...I adore you
Gaia... I implore you
Give us one more chance...

Verse 2

In you I move, in you I live
Like a baby in a mother's womb
The gift of life is what you give 
I'm so deeply filled with gratitude
My faith in life has been renewed

Your beauty takes my breath away
And in your embrace is where I want to stay 
I've got to do all that I can to get close to you
Whoa...yeah

Chorus

Gaia ...I adore you
Gaia...I implore you
Give us one more chance
Gaia... I adore you...Gaia
I assure you I'll do all that I can to do right by you


The earth is our home. Tread softly upon her with respect and gratitude",3.1,6.0
Electronic,"Two-step X6
Bright lights,
TV screen.
Feels like looking at a magazine.
You learn,
on the floor.
Feels like dancing is the way to go.

But if you let her see that fancy footwork,
show her that you're not that shy.
Let her see that fancy footwork,
show her you're that type of guy.

Two-step X6

Young boy,
won't be late.
This girl ain't really got time to wait.

You think,
it's all for show,
but this is just the only way I know.

But if you let her see that fancy footwork,
show her that you're not that shy.
Let her see that fancy footwork,
show her you're that type of guy.

Two-step X6

You ever need a guy,
a partner for a week?
You're pulling my direction,
then just come and follow me.
We'll meet up on the floor,
And maybe you will so,
so show me what you got,
in terms of fancy footwork.

Two-step X6

(Thanks to Kristina for these lyrics)",3.3,5.0
Rap,"Eso te pasó por no saber que todo tiene su precio atrevido
Eso te pasó, atrevido
Eso te pasó por no saber que todo tiene su precio atrevido
Eso te pasó por no saber, atrevido
Hey nah nah
Comenzaré yo a relatarles esta historia y no es de hadas
Leyenda que contaba chulo viejo de barrio en barrio
Boca a Boca, en la calzada
A los oídos del curioso rellenaba

Ah había una vez, una pareja desprovista poca vista sin dinero
Pensando atónito, tónico, crónico como vivir
Salir del negro fango que le ahogaba
Tramaban, andaban, entre besos una cámara silente
Para un estúpido tupido cliente
Que de vivo mira el punto de las daba
Estaba, andaba vigilando a la criolla de carnada

Eso te pasó por no saber que todo tiene su precio atrevido
Eso te pasó, atrevido
Eso te pasó por no saber que todo tiene su precio atrevido
Eso te pasó por no saber, atrevido

Y el punto se tiró de gil
A buscarla a la guarida vida
Pasó que en la guajira mira
Era más bruta que una mula lomo arriba

Vengo yo de tal manera

Que que que esta historia echa candela
Te la voy a hacer bien breve
Para que no te me aceleres
Oíste asere, todo lo que ella pedía
el punto la complacía y escucha lo que le decía

Todo lo que le pedía
El punto se la gastaba
Oh, una linda habitación en el Cohiba
El punto se la gastaba
Hay un vestido para ella,
Hay un vestido para ella,
Una camisa pa' mi
El punto se la gastaba
Si quería ir a la playa
El punto se la gastaba
Ya la cuenta no le daba, no le daba
El punto se la gastaba
Al concierto con Orishas a vacilar
El punto se la gastaba
Un gurú

Eso te pasó por no saber que todo tiene su precio atrevido
Eso te pasó, atrevido
Eso te pasó por no saber que todo tiene su precio atrevido
Eso te pasó por no saber, atrevido

Pepe al chulo le toca, toca
Poner sus botas, rotas
Rompe la puerta, loca
Tumba una copa, copas
El ruido alarma al vecindario,
Pasa muy a menudo aquí en mi barrio
Continua Pepe el legendario
Sigue a su misión, con discreción
Roba todo lo que llama la atención
Busca a su chica, pura emoción
A los consortes del bando
Pues Pepe ya salió del fango

Aunque tenga que decírtelo a la cara
No me voy a limitar
Te creíste que eras vivo,
Que mi chica te ganabas
Ahora ves, te deje sin nada
Sin chica para bailar
Ni lujo pa' impresionar
Te pasó, por no pensar
Que los demás también ganan
Y por gracias al señor
No te rastrillé la cara

Eso te pasó por no saber que todo tiene su precio atrevido
Eso te pasó, atrevido
Eso te pasó por no saber que todo tiene su precio atrevido
Eso te pasó por no saber, atrevido",6.909090909090909,6.5394736842105265
Rap,"OI oi oi poloi, bags of noise, wake up, shake it up like milk shakes, make money, feelin great, a pusher dosnt cuss if I'm in discuss, let me discuss, so I fling you around like discuss, I rerport now fade away, now don't stop my thing now duplicate.
[Chorus:]
I got that bang bang sound, so come and crank it loud, I got that bang bang sound, so come and crank it loud.
My brain is scrambled eggs, sanglr def, some of my fans would be obsessed, naaw wouldn't catch me in a dress, hands off of my breasts, my ponytail is dead, but I wear a hat instead, sideways it's my way, now let this be convibrate, now ssh and sshoo like a dude or a girl, now who are you to try and ruin my world, now shut your mouth causeim talkin now, and if you don't like weeell.

[Chorus:]
I got that bang bang sound, so come and crank it loud, I got that bang bang sound, so come and crank it loud.

So everybody hum(humm)evrybody hum(humm)ya everybody hum(humm)sov.

[Chorus:]
I got that bang bang sound (humm)so come and crank it loud(humm)I got that bang bang sound(humm)so come and crank it loud(humm)!",2.25,22.88888888888889
Pop,"Mitt i en storstadsdjungel
Bland betong och stål
Utan mening utan mål
Finns vi två 
Men när natten vaknar
Tänds ett sista hopp igen
Och en eld jag saknat
Den flammar upp
En gång 

När vi ska dansa i neon
På vår resa genom natten
Vi ska färdas i en symfoni
Mot gryningen
Och vi ska dansa i neon
Bortom ropen, bortom skratten
Vi ska fångas av en melodi
I skymningen 

När det har blivit morgon
En helt vanlig dag
Du finns inte längre kvar
Det är bara jag 

Men när natten vaknar
Tänds ett sista hopp igen
Och en eld jag saknat
Den flammar upp
En gång 

När vi ska dansa i neon
På vår resa genom natten
Vi ska färdas i en symfoni
Mot gryningen
Och vi ska dansa i neon
Bortom ropen, bortom skratten
Vi ska fångas av en melodi
I skymningen 

En dans med dig",5.833333333333333,4.257142857142857
Rock,"Gonna be some changes made
man was a knife expert
kinda of a Jim Bowie type,
swaggerin', blusterin', 'coon skin

I said, ""You're not serious, right?""

then I saw him grab my friend by the hair

and I guess I should have prayed

as he dragged him around, I said to myself,

""There's gonna be some changes made""

(gonna be some changes made)

girl I knew and loved alone twenty years from afar

with a finger to her lips she led me out to see the stars

she led me down to the gritty lake and in it we did wade

she took my hand and put it there - gonna be some changes made

(gonna be..)

gonna..

be some..

changes made

gonna be some changes made!

(gonna be some changes made)

gonna be some changes, changes made

can't keep on doing what i've been doing these days

look in the mirror i see a clown's face

gotta take it off, gotta get myself straight

gonna be some changes, some changes made

can't keep on doing what i've been doing these days

better figure out something

things are looking grave

gonna be some changes, changes, changes made

up in front for all to see

graceful like a bumblin' fool

then i thought i felt slip from my mouth a little drool

maybe no one noticed it

on my mind heavily it weighed

I saw two people snickering

I said ""there needs to be some changes made""

(snickering..

gonna be some, gonna be some changes made

..snickerin'..)

(gonna be..)

gonna ..

be some..

changes made

gonna be some changes made!

gonna be some changes, changes made

can't keep on doing what i've been doing these days

look in the mirror i see a clown's face

some changes made

going home, i've done enough to sow my little name

going where the fields are green and I can do my macram

a buffoon fumblin' without a clue, who likes to shift the blame

and often feels betrayed

... there's gonna be some changes made

there's gonna be some changes made

gonna be some changes, changes made

can't keep on doing what i've been doing these days

look in the mirror I see a clown's face

gotta take it off, gotta get myself straight

gonna be some changes, changes made

can't keep on doing what i've been doing these days

look in the mirror i see a clown's face

gotta take it off, gotta get myself straight

(gonna be some changes made)

gonna be some changes...

gonna be some changes..

doo doo doo doo...",1.0476190476190477,6.53030303030303
Punk,"So, I guess by now, You're already cool.
Nothing like earlier today,
when I thought that all the things
that you had said...
You just got carried away.
How do you return from a weekend like this?
This is a fucked up holiday. 
I'm feeling confused.
I'm feeling, not mislead...
But like i'm just a fool.

And if you say it now,
there are already roses on our grave.

I've never counted on the road quite like this.
It's the only solid thing today.
Cause i'm just holding on,
hardly awake, so mixed up in everything.

And if you say it now,
there are already roses on our grave.",4.5,6.055555555555555
Pop,"Ladies up in here tonight
No fighting, no fighting
We got the refugees up in here
No fighting, no fighting
Shakira, Shakira

I never really knew that she could dance like this
She makes a man wants to speak Spanish
Como se llama (si), bonita (si), mi casa (si), Shakira Shakira, su casa
Shakira, Shakira

Oh baby when you talk like that
You make a woman go mad
So be wise and keep on
Reading the signs of my body

And I'm on tonight
You know my hips don't lie
And I'm starting to feel it's right
All the attraction, the tension
Don't you see baby, this is perfection

Hey Girl, I can see your body moving
And it's driving me crazy
And I didn't have the slightest idea
Until I saw you dancing

And when you walk up on the dance floor
Nobody cannot ignore the way you move your body, girl
And everything so unexpected - the way you right and left it
So you can keep on shaking it

I never really knew that she could dance like this
She makes a man want to speak Spanish
Como se llama (si), bonita (si), mi casa (si, Shakira Shakira), su casa
Shakira, Shakira

Oh baby when you talk like that
You make a woman go mad
So be wise and keep on
Reading the signs of my body

And I'm on tonight
You know my hips don't lie
And I am starting to feel you boy
Come on lets go, real slow
Don't you see baby asi es perfecto

Oh I know I am on tonight my hips don't lie
And I am starting to feel it's right
All the attraction, the tension
Don't you see baby, this is perfection
Shakira, Shakira

Oh boy, I can see your body moving
Half animal, half man
I don't, don't really know what I'm doing
But you seem to have a plan
My will and self restraint
Have come to fail now, fail now
See, I am doing what I can, but I can't so you know
That's a bit too hard to explain

Baila en la calle de noche
Baila en la calle de día

Baila en la calle de noche
Baila en la calle de día

I never really knew that she could dance like this
She makes a man want to speak Spanish
Como se llama (si), bonita (si), mi casa (si, Shakira Shakira), su casa
Shakira, Shakira

Oh baby when you talk like that
You know you got me hypnotized
So be wise and keep on
Reading the signs of my body

Senorita, feel the conga, let me see you move like you come from Colombia

Mira en Barranquilla se baila así, say it!
Mira en Barranquilla se baila así

Yeah
She's so sexy every man's fantasy a refugee like me 
back with the Fugees from a 3rd world country
I go back like when 'pac carried crates for Humpty Humpty
I need a whole club dizzy
Why the CIA wanna watch us?
Colombians and Haitians
I ain't guilty, it's a musical transaction
No more do we snatch ropes
Refugees run the seas 'cause we own our own boats

I'm on tonight, my hips don't lie
And I'm starting to feel you boy
Come on let's go, real slow
Baby, like this is perfecto

Oh, you know I am on tonight and my hips don't lie
And I am starting to feel it's right
The attraction, the tension
Baby, like this is perfection

No fighting
No fighting",4.142857142857143,6.781609195402299
Jazz,"(Joséphine Baker)
On dit qu'au delà des mers
Là-bas sous le ciel clair
Il existe une cité
Au séjour enchanté
Et sous les grands arbres noirs
Chaque soir
Vers elle s'en va tout mon espoir

J'ai deux amours
Mon pays et Paris
Par eux toujours
Mon c?ur est ravi
Manhattan est belle
Mais à quoi bon le nier
Ce qui m'ensorcelle
C'est Paris, c'est Paris tout entier

Le voir un jour
C'est mon rêve joli
J'ai deux amours
Mon pays et Paris

Manhattan est belle
Mais à quoi bon le nier
Ce qui m'ensorcelle
C'est Paris, c'est Paris tout entier

Le voir un jour
C'est mon rêve joli
J'ai deux amours
Mon pays et Paris",5.6,4.107142857142857
Country,"Woke up this morning with day old coffee
Smoked what was left of your cigarette
Sit by the phone just in case you call me
It ain't ringing yet
You're probably half way to Albuquerque
You'll hang a north up to Santa Fe
You'll never know just how much it hurt me
To watch you walk away

From my blue bedroom
I've got a sad and lonely view
Of a melancholy moon
My pillow smells like your perfume
Missing you in my blue bedroom

You never told me why you were leaving
I guess you did what you had to do
If you find that love is what you're needing
It's waiting here for you

From my blue bedroom
I've got a sad and lonely view
Of a melancholy moon
My pillow smells like your perfume
Missing you in my blue bedroom

You left a red dress, some purple shoes
That silver comb that you never used
A yellow ribbon from your hair
Baby you're still everywhere

In my blue bedroom

In my blue bedroom
I've got a sad and lonely view
Of a melancholy moon
My pillow smells like your perfume
Missing you
I'm needing you
Baby I want you
In my blue bedroom",5.0,5.857142857142857
RnB,"He's laughing with another girl
And playing with another heart
Placing high stakes, making hearts ache
He's loved in seven languages
Jewel box life diamond nights and ruby lights, high in the sky
Heaven help him, when he falls
Diamond life, lover boy
He move in space with minimum waste and maximum joy
City lights and business nights
When you require streetcar desire for higher heights

No place for beginners or sensitive hearts
When sentiment is left to chance
No place to be ending but somewhere to start

No need to ask
He's a smooth operator
Smooth operator, smooth operator
Smooth operator

Coast to coast, LA to Chicago, western male
Across the north and south, to Key Largo, love for sale

Face to face, each classic case
We shadow box and double cross
Yet need the chase

A license to love, insurance to hold
Melts all your memories and change into gold
His eyes are like angels but his heart is cold

No need to ask
He's a smooth operator
Smooth operator, smooth operator
Smooth operator

Coast to coast, LA to Chicago, western male
Across the north and south, to Key Largo, love for sale

Smooth operator, smooth operator
Smooth operator, smooth operator
Smooth operator, smooth operator
Smooth operator, smooth operator
Smooth operator, smooth operator",4.0,5.972222222222222
Rock,"Wakin' up on monday mornin'
Sunday'd been and gone
Reachin' out for you
But I was alone
Now I sit at the breakfast table
Table's set for two
Been the same thing ev'ry morning
Silly things I do

Ooh, don't know what to do about you
I'll never could give the way you gave
Ooh, now should I try to find you
Keep playin' ev'ry song you played me
Feel like breakin' up again

It's a thing I gotta live with
Take it on my own
I'm waitin' till it's over
Then again I never know

If I'd only seen you goin'
Walkin' out the door
But I had no way of knowin'
Can't take it no more

Ooh, don't know what to do about you
I'll never could give the way you gave
Ooh, now should I try to find you
Keep playin' ev'ry song you played me
Feel like breakin' up again",5.2,5.923076923076923
Metal,"I walk with a surrounding of dust.
The reapers following.
A condemned club for both weak and poor.
I tear my new flesh. Ripping and wearing it out.
Trying to rise in a cast only I know exists.
Abstaining my yesterday. Welcome my tomorrow.
Let the present lead. Head my inner bleed.

My acts of foolishness. Victimize the perpetual soil.
I, I, I, I die alone.

Screaming, fighting and tearing my inside.
Screaming fight in me.

This is the first trace of a weak show.
I know that as I take my first step into this freak
show. Lying down on the cold concrete.

Surrounded by my own stench. Panic rising,
Takes me further. This room has never looked this
Beautiful before.",3.4,7.176470588235294
RnB,"I taste sweet melodies every time I kiss you
I yearn and toss and turn, every time I find myself missing you
Rain falls your sound is wet, don't feel as wet when ain't inside of you
Your skin is so a silhouette, at the stroke of my finger tips
Cause I hope your not the prototype, but the makings of the real deal
See it's been some time been some time since you came around
So I recognize just what I feel

It's that old four letter word that I feel you, when I touch you yeah
It's that old four letter word that I taste, when I kiss you yeah
It's that old four letter word that I recognize, so familiar yeah
It's that old four letter word Love love love love love love love

I feel sexy and confident, when I illuminate in your eyesight
I feel speechless and spellbound, so what's the use of even tryin' to put up the fight
I let down all my guards, you persuaded me when u did the same
I'm through it, played all my cards; I found a higher ground, a higher place
See it's been some time been some time, I know where u been, I been waitin on ya
But welcome back, I hope you're here to stay, here to stay
I always here about, sing about, even write about ya
Just know I had ya till ya slipped away

It's that old four letter word that I feel you, when I touch you yeah
It's that old four letter word that I taste, when I kiss you yeah
It's that old four letter word that I recognize, so familiar yeah
It's that old four letter word Love love love love love love love

This time this time this time this time
This time this time this time this time
This time this time this time this time
This time this time this time this time
This time this time this time this time
This time this time this time this time
This time this time this time this time
This time this time this time this time",6.2,11.64516129032258
Electronic,"Looking out a dirty old window,
Down below the cars in the city go rushing by,
I see it here alone and I wonder why,
Friday night and everyone's moving.
I can feel the heat but its soothing heading down,
I search for the beat in this dirty town,

Downtown the young ones are going,
Downtown the young ones are growing,

[Chorus:]
We're the kids in America,
We're the kids in America,
Everybody live for the music around,

Bright Lights,
The music gets faster,
Look boy don't check on your watch, Not another glance,
I'm not leaving now honey not a chance,
Hot shot give me no problems,
Much later baby you'll be, saying ""nevermind,""
You know life is cruel,
Life is never kind,

Kind hearts don't make a new story,
Kind hearts don't grab any glory,

[Chorus:]
We're the kids in America,
We're the kids in America,
Everybody live for the music around,

Come closer honey thats better,
Gotta get a brand new experience feeling right,
Oh, don't try to stop baby hold me tight,
Outside a new day is dawning,
Outside suburbia calling, everywhere,
I don't want to go baby,
New York to East California,
There's a new way come in on ya,

[Chorus:]
We're the kids in America,
We're the kids in America,
Everybody live for the music around,
We're the kids in America,
we're the kids in America,
Everybody live for the music around


(Thanks to flashboy for these lyrics)",4.777777777777778,5.674418604651163
